platform,leg,config,threads,node,bw_gbps,latency_ns,implied_mlp
intel_emr,sw_prefetch_sweep,cxl_t0_d0,1,2,9.208,164.62648503299576,23.685635534122266
intel_emr,sw_prefetch_sweep,cxl_t0_d1,1,2,6.005,164.62648503299576,15.446594415986556
intel_emr,sw_prefetch_sweep,cxl_t0_d2,1,2,6.293,164.62648503299576,16.187413598635036
intel_emr,sw_prefetch_sweep,cxl_t0_d4,1,2,7.001,164.62648503299576,18.008594089312556
intel_emr,sw_prefetch_sweep,cxl_t0_d8,1,2,8.015,164.62648503299576,20.61689496155408
intel_emr,sw_prefetch_sweep,cxl_t0_d16,1,2,8.889,164.62648503299576,22.86507539778593
intel_emr,sw_prefetch_sweep,cxl_t0_d32,1,2,9.16,164.62648503299576,23.56216567034752
intel_emr,sw_prefetch_sweep,cxl_t0_d64,1,2,9.26,164.62648503299576,23.819394553211577
intel_emr,sw_prefetch_sweep,cxl_nta_d0,1,2,9.457,164.62648503299576,24.326135452453766
intel_emr,sw_prefetch_sweep,cxl_nta_d1,1,2,4.952,164.62648503299576,12.737974279428048
intel_emr,sw_prefetch_sweep,cxl_nta_d2,1,2,5.0,164.62648503299576,12.861444143202794
intel_emr,sw_prefetch_sweep,cxl_nta_d4,1,2,5.116,164.62648503299576,13.159829647325099
intel_emr,sw_prefetch_sweep,cxl_nta_d8,1,2,5.409,164.62648503299576,13.913510274116785
intel_emr,sw_prefetch_sweep,cxl_nta_d16,1,2,5.687,164.62648503299576,14.628606568478858
intel_emr,sw_prefetch_sweep,cxl_nta_d32,1,2,3.919,164.62648503299576,10.08079991944235
intel_emr,sw_prefetch_sweep,cxl_nta_d64,1,2,3.283,164.62648503299576,8.444824224426954
intel_emr,sw_prefetch_sweep,local_t0_d0,1,0,14.63,84.54594335225794,19.326674238180214
intel_emr,sw_prefetch_sweep,local_t0_d1,1,0,9.839,84.54594335225794,12.997617760044779
intel_emr,sw_prefetch_sweep,local_t0_d2,1,0,10.081,84.54594335225794,13.317307108345506
intel_emr,sw_prefetch_sweep,local_t0_d4,1,0,10.719,84.54594335225794,14.160124481138325
intel_emr,sw_prefetch_sweep,local_t0_d8,1,0,11.853,84.54594335225794,15.658172914911146
intel_emr,sw_prefetch_sweep,local_t0_d16,1,0,12.949,84.54594335225794,17.106022194818564
intel_emr,sw_prefetch_sweep,local_t0_d32,1,0,14.518,84.54594335225794,19.178718837313763
intel_emr,sw_prefetch_sweep,local_t0_d64,1,0,14.563,84.54594335225794,19.23816520373332
intel_emr,sw_prefetch_sweep,local_nta_d0,1,0,14.556,84.54594335225794,19.228917991179166
intel_emr,sw_prefetch_sweep,local_nta_d1,1,0,7.631,84.54594335225794,10.08078271439188
intel_emr,sw_prefetch_sweep,local_nta_d2,1,0,7.85,84.54594335225794,10.37008836430039
intel_emr,sw_prefetch_sweep,local_nta_d4,1,0,8.163,84.54594335225794,10.783570868507525
intel_emr,sw_prefetch_sweep,local_nta_d8,1,0,8.586,84.54594335225794,11.342366712851355
intel_emr,sw_prefetch_sweep,local_nta_d16,1,0,8.905,84.54594335225794,11.763775399247764
intel_emr,sw_prefetch_sweep,local_nta_d32,1,0,7.593,84.54594335225794,10.030583560526477
intel_emr,sw_prefetch_sweep,local_nta_d64,1,0,5.638,84.54594335225794,7.447969197187973
intel_emr,sw_prefetch_sweep,cxl_t0_d0,1,2,9.471,164.62648503299576,24.362147496054735
intel_emr,sw_prefetch_sweep,cxl_t0_d1,1,2,5.902,164.62648503299576,15.181648666636578
intel_emr,sw_prefetch_sweep,cxl_t0_d2,1,2,6.395,164.62648503299576,16.449787059156375
intel_emr,sw_prefetch_sweep,cxl_t0_d4,1,2,6.707,164.62648503299576,17.252341173692226
intel_emr,sw_prefetch_sweep,cxl_t0_d8,1,2,7.764,164.62648503299576,19.9712504655653
intel_emr,sw_prefetch_sweep,cxl_t0_d16,1,2,8.787,164.62648503299576,22.60270193726459
intel_emr,sw_prefetch_sweep,cxl_t0_d32,1,2,9.135,164.62648503299576,23.497858449631504
intel_emr,sw_prefetch_sweep,cxl_t0_d64,1,2,9.624,164.62648503299576,24.75570768683674
